name,image,url,contents
퓨어 국산 여성 보트넥 레귤러핏 오피스 긴팔 니트 JLE-WKN-3175,16359096.jpg,https://www.w-shopping.co.kr/display/goods/16359096,"하나만 사도 궁금하신 건 언제든지 전화 주세요. (1661-5681, 상담시간: 평일 오전 10시 ~ 오후 5시까지) 전문 상담원이 친절하게 상담해 드립니다.

구매 전 참고 사항
사이즈는 측정 방법에 따라 1~5cm의 오차가 생길 수 있으니 이 점 유의하여 주시기 바랍니다. 상품의 색상, 밝기, 디테일은 모니터의 해상도에 따라 차이가 있을 수 있습니다.

상품명: 퓨어 국산 여성 보트넥 레귤러핏 오피스 긴팔 니트 (JLE-WKN-3175)
제품 정보
사이즈: 총장 52cm / 어깨 47cm / 가슴 45cm / 소매 56cm
색상: 블랙 / 베이지 / 아이보리 / 핑크
소재: 아크릴 60% / 폴리에스터 37% / 스판 3%
원산지: 한국

체크 포인트
상품 구매 전 제품의 특성을 한눈에 확인해 보세요.
두께감: 얇음 / 보통 / 두꺼움
비침: 없음 / 약간 비침 / 비침
신축성: 없음 / 중간 / 높음
완전안감: 없음 / 부분안감 / 전체안감 / 기모

세탁 TIP
드라이클리닝, 단독 손세탁, 염소 표백 주의, 그늘에 널어서 건조, 건조기 사용 금지
- 모든 제품의 첫 세탁은 1~2회 드라이클리닝을 권장합니다.
- 중성세제로 단독 손세탁을 권장합니다.
- 데님 및 염색 원단 제품은 세탁 시 물 빠짐 현상이 있을 수 있으므로 단독 세탁을 권장합니다.
- 심한 기계 탈수는 외형 변형을 일으킬 수 있으므로 주의해 주시기 바랍니다.

고객센터
배송/교환/반품 정보
- 고객센터: 1661-5681
- 상담시간: (평일) 오전 9:00 ~ 오후 5:00, 점심시간: (평일) PM 12:00 ~ PM 1:00, 주말 및 공휴일 휴무
- 반품지 주소: (지번) 서울특별시 중구 광희동1가 17-1 삼진 빌딩 3층 (도로명) 서울특별시 중구 을지로 38길 198 삼진 빌딩 3층
- 배송비 입금 계좌: 농협 3010257-0155-21 / 예금주: 주식회사 샵앤

배송 안내
- 배송 기간은 결제일로부터 2-3일 정도 소요됩니다. (주말 및 공휴일 제외)
- 입고가 지연되는 상품은 입고일에 따라 1주일 이상 지연될 수 있는 점 양해 부탁드립니다.
- 주문하신 제품의 재고 품절로 인한 환불 안내 혹은 자동 환불 처리가 될 수 있습니다.
- 단체 주문을 원하실 경우 고객센터로 문의하여 재고 수량 확인 후 주문 부탁드립니다.
- 배송 전 취소나 장소 변경을 원하시는 경우 주문서 확인일 오전 12시 이전까지 고객센터로 연락 바랍니다. (배송 후 취소 및 변경 불가)
- 묶음 배송을 원하시는 경우 동일한 성함, 주소, 연락처로 주문 시 자동으로 묶음 배송됩니다. 정보가 다를 경우 각각 따로 배송되니 주문 전"
[디키즈] 더블니 워크팬츠 5종,16282341.jpg,https://www.w-shopping.co.kr/display/goods/16282341,"|             으로                만 취급합니다.
]
디키즈 브랜드의 여러 수인업체가 수인하여
산논등로 한시의 거짓없이
때                0000 atte toys. 이으니 구매 시 인심하셔도 됩니다.
2 |. < «secu see vsrwiswue.
 =)           ，          6 '
- apt                  \              a zg
2. i                =. = =.
,    4                    eee as
|   4
oa
블랙         다크네이비         카키
차콜         다크브라운
품번 - 85283
색상 - 블랙 / 다크네이비 / 카키 / 차콜 / 다크브라운
소재 - 코튼 35%, 폴리에스터 65% (8.50z 트윌)
원산지 - 온두라스 / 과테말라
사이즈(01) 28 30 31 32 33 34 36 38
허리    35 40 41 42 425 44 48 495
허벅지   30 31 32 34 345 35 355 36
밑단    25 25 25 25 255 26 27 27
기장 30  101 102 102 103 103.5 104 106 106
기장 32  106 107 107 108 108 108 109 109
 a
BLACK
<
!
—
00
DARK NAVY
KHAKI
CHARCOAL

디키즈는 노등자들을 위해 만들어진 워크웨어 브랜드로 1922년 미국 근현대사의 변화와 함께 발전해 왔습니다.

디키즈만의 완성도 높은 내구성과 활동성, 그리고 편안한 트렌디한 감성이 추가되어 일과 일상의 경계를 두지 않고 전 세계적으로 사랑받고 있으며, 많은 뮤지션 아티스트, 스케이트 보더 등 문화계에서도 오랫동안 각광받고 있습니다.

구매 전 주의사항
제품에 부착된 스티커나 택 제거 또는 제품의 훼손이나 사용의 흔적이 있을 경우 교환 및 반품이 불가능합니다.
사이즈는 측정하는 사람과 방식에 따라 어느 정도의 오차가 있을 수 있습니다.
색상은 모니터 해상도에 따라 다를 수 있습니다.
위의 사유로는 오배송을 제외하고 교환과 환불이 불가능합니다. 이 점 참고하시어 구매 부탁드립니다.
동일하나 입고 시기에 따라 표기되어 있는 내용이나 모양이 다를 수 있으며, 해당 사유로는 무상 환불이나 교환이 불가합니다.
생산 시기 및 입고 시점에 따라 택 디테일이 상이할 수 있습니다.
시즌 구분 없이 입고/출고 되기 때문에 택은 랜덤 발송됩니다."
루시앙 여성 데일리 썸머 셋업 4종 택1,16211713.jpg,https://www.w-shopping.co.kr/display/goods/16211713,"루시앙 여성 데일리 썸머 셋업 4종 택1

---

간편한 스타일링을 위한 썸머 셋업입니다. 시원한 착용감의 여름 세트로, 앞뒤면 원단이 다른 세련된 디테일의 블라우스와 편안하고 활동성이 좋은 팬츠로 구성되어 있습니다. 

블라우스:
- 루즈핏 나그랑 숄더로 체형 커버가 가능하며, 앞뒤 기장 차이를 두어 엉덩이를 덮는 기장감입니다. 여유 있는 몸판 밑단에 사이드 슬릿을 주어 편한 활동성을 제공합니다.

팬츠:
- 활용도 높은 8부 기장으로 충분한 밑위로 편안하고 이지하게 착용 가능하며, 높은 허리 밴드 고무줄로 복부를 탄탄하게 잡아줍니다.

색상 옵션: 블랙, 네이비, 화이트, 민트

소재:
- 블라우스: 폴리에스터 65%, 면 35% / 면 60%, 폴리에스터 40%
- 팬츠: 블랙 팬츠 - 폴리에스터 65%, 면 35% / 네이비, 민트, 화이트 팬츠 - 면 60%, 폴리에스터 40%

사이즈: 55, 66, 77, 88, 99

제조국: 중국  
제조원: Hay 인터네셔널  
제조년월: 2021.04  

세탁방법: 단독 손세탁 권장 및 케어라벨 참조  
품질보증기준: 공정거래위원회 고시(소비자 분쟁 해결 기준)에 의거하여 보상합니다.

배송 안내:  
택배사: 대한통운 (1588-1255)  
상품 주문 시 영업일 기준(주말 제외) 익일 출고 진행되며, 배송은 택배사 사정에 따라 2~3일 지연될 수 있습니다. 출고 당일 취소 및 변경은 불가하며, 주문 당일 취소/변경을 원하실 경우 주문 취소 후 재결제 바랍니다.  

교환 및 반품 안내:  
상품 수령 후 7일 이내 구매하신 사이트를 통해 교환/반품 신청이 가능합니다. 상품 도착 후 영업일 기준 3~4일 정도 검수 기간이 소요될 수 있습니다. 

반품 주소지:  
주) 건원 물류창고  
경기도 양주시 은현면 화합로 969번길 185-57  

교환 및 반품 배송비: 6,000원  
단순 변심에 의한 교환 및 반품은 불가능합니다.  
화면에서 보이는 제품의 색상은 모니터 사양이나 빛에 의한 색상 차이가 있을 수 있습니다. 

사이즈 표의 치수는 제품을 바닥에 놓고 측정한 실측 사이즈입니다.  
케어라벨에 기재되어 있는 신체 치수와는 차이가 있을 수 있으며, 측정 방법과 위치에 따라 1~3cm 정도 오차가 생길 수 있습니다.  

*단순 개봉은 교환/반품 가능하나 배송 받으신 포장 그대로 교환, 반품 부탁드립니다."
루시앙 린넨100 티블라우스 4종 SET,16148444.jpg,https://www.w-shopping.co.kr/display/goods/16148444,"루시앙 린넨 100% 티블라우스 4종 SET

상품명: 루시앙 린넨 100% 티블라우스 4종 SET  
구성: 티블라우스 4종  
색상: 블랙, 그레이, 썸머 브라운, 베이지  
사이즈: 55, 66, 77, 88  
재질/소재: 린넨 100%  
세탁방법: 단독 드라이  

**특징**  
- 기본 라운드넥에 편안하게 떨어지는 디자인  
- 세미 오프숄더 디자인으로 넥라인 안쪽에 배색 테이프를 사용하여 늘어남 방지  
- 시원한 옆트임으로 트렌디하며 활동성이 가미된 제품입니다.  

**사이즈 정보**  
티블라우스: 55, 66, 77, 88  
가슴둘레: 92, 97, 102, 107  
소매부리: 30, 30.6, 31.3, 31.9  

**배송 안내**  
- 택배사: 대한통운 (1588-1255)  
- 상품 주문 시 영업일 기준(주말 제외) 익일 출고 진행되며, 배송은 택배사 사정에 따라 2~3일 지연될 수 있습니다.  
- 출고 당일 취소 및 변경은 불가하며, 주문 당일 취소/변경을 원하실 경우 주문 취소 후 재결제 바랍니다.  
- 출고지가 같은 상품들만 묶음 배송이 가능하며 (일부 상품 제외) 주문 증가로 인해 품절 및 배송 지연이 발생할 수 있습니다.  

**추가 배송비 안내**  
- 도서산간 및 제주도 추가 배송비: 3,000원  
- 추자도/우도 추가 배송비: 10,000원  
- 추가 운임 발생 지역은 추가 결제를 안내드릴 수 있습니다.  
- 무료 배송일 경우에도 추가 배송비는 고객님 부담입니다.  

**교환 및 반품 안내**  
- 교환/반품 배송비: 6,000원  
- 상품 수령 후 7일 이내 구매하신 사이트를 통해 교환/반품 신청 가능합니다.  
- 상품 도착 후 영업일 기준 3~4일 정도 검수 기간이 소요될 수 있습니다.  
- 배송비 동봉 시 분실될 우려가 있으므로, 입금 결제가 안전합니다.  
- 타 택배/편의점 택배 이용 시, 선불 발송 후 초도 배송비 3,000원은 입금해 주셔야 합니다.  
- 반품의 경우 결제하신 사이트에서 접수가 되어야 환불이 가능합니다.  

**교환 주소지**  
주) 건원 물류창고  
경기도 양주시 은현면 화합로 969번길 185-57  
경기도 양주시 은현면 용암리 119-6  

**불가사유**  
- 단순 변심 교환 및 반품이 불가능합니다.  
- 화면에서 보이는 제품의 색상은 모니터의 사양이나 빛에 의한 색상 차이가 있을 수 있습니다.  
- 사이즈 표의 치수는 제품을 바닥에 놓고 측정한 실측 사이즈입니다.  
- 재는 방법과 위치에 따라 1~3cm 정도 오차가 생길 수 있습니다.  

*단순 개봉은 교환/반품 가능하나, 배송 받으신 포장 그대로 교환 및 반품 부탁"
[비니브] 유토피 브이넥 후드 2종,18629918.jpg,https://www.w-shopping.co.kr/display/goods/18629918,"[비니브] 유토피 브이넥 후드 2종

루즈핏 스트라이프 후드입니다.  
브이넥 라인으로 목라인이 답답하지 않게 입으실 수 있습니다.  
편안한 데일리 아이템으로 추천드립니다.  
- VINNIV's choice  

사이즈 정보  
착용 정보  

상세정보  
FABRIC INFO  
폴리에스터 100%  

루즈핏 스트라이프 후드입니다.  
브이넥 라인으로 목라인이 답답하지 않게 입으실 수 있습니다.  
편안한 데일리 아이템으로 추천드립니다.  
- VINNIV's choice"
[비니브] 플라워 니트자수 풀오버 2종,18629905.jpg,https://www.w-shopping.co.kr/display/goods/18629905,"[비니브] 플라워 니트자수 풀오버 2종

사랑스러운 플라워 자수 포인트의 풀오버입니다. 니트 베스트와 우븐 소매가 레이어드되어, 매칭하여 입은 듯한 제품입니다. 부드럽고 신축성이 있어 편안하게 입으실 수 있습니다.

- VINNIV's choice

사이즈 정보  
착용 정보  
슬림핏  

상세정보  
FABRIC INFO  
폴리에스터 100%  

사랑스러운 플라워 자수 포인트의 풀오버입니다. 니트 베스트와 우븐 소매가 레이어드되어 매칭하여 입은 듯한 제품입니다. 부드럽고 신축성이 있어 편안하게 입으실 수 있습니다.  
- VINNIV's choice"
[비니브] 소프트 터치 맨투맨 2종,18577587.jpg,https://www.w-shopping.co.kr/display/goods/18577587,"[비니브] 소프트 터치 맨투맨 2종

부드러운 감촉과 편안한 착용감, 화사한 색감의 프린팅 포인트가 특징인 오버핏 맨투맨 티셔츠입니다. 루즈한 핏감으로 데일리 아이템으로 추천드립니다. 

- VINNIV's choice

사이즈 정보  
사이즈: 169, 178, 188  
신축성: 없음  
무게감: 가벼움  

상세정보  
FABRIC INFO: 폴리에스터 100%

제품의 색상은 실제 제품 색상과 가장 비슷합니다."
[EnC] 브로치 포인트 솔리드 울재킷,18576103.jpg,https://www.w-shopping.co.kr/display/goods/18576103,"= Ss
시크 페미닌한 김성올을 기본으로 실용적인 데이웨어에 트렌드와 아티스틱한 무드를 더해 섬세하게 표현한 캐릭터 캐주얼 브랜드입니다.

[600] 브로치 포인트 솔리드 울 재킷  
(택가격: 329,000원)  
COLOR: 블랙(0)  
브로치 포인트를 더한 솔리드 컬러의 울 재킷입니다. 브랜드만의 고급 소재와 모 비율이 높은 혼합 원단으로 따뜻한 착용감을 선사합니다. 허리 라인을 탄탄하게 잡아주어 슬림한 라인을 연출하며 다양한 상하의와 스타일링 가능한 아이템입니다.

EASY&CHIC  
PRODUCT INFO  
INFORMATION  
- 아이템: 브로치 포인트 솔리드 울 재킷  
- 품목번호: T44(04401)  
- 소재: [겉감] 모 80%, 나일론 20%  
[안감] 폴리에스터 100%  
- 세탁 방법: 드라이클리닝  
- 원산지: 중국  
※ 모델 사이즈: 키 175cm / 몸무게 50kg (착용 사이즈: 55)  

SIZE SPEC  
표준 사이즈 55 66  
어깨 넓이 36 38  
소매 길이 57 58  
가슴 둘레 43×2 45×2  
전체 길이 69 70  

위의 실측 사이즈를 기준으로 사이즈별 편차 ±2cm로 감안하여 주시면 됩니다. 위 사이즈 표기는 상품의 실제 측정 사이즈입니다. 상품에 부착된 라벨의 신체 사이즈와 차이가 있을 수 있습니다. 또한 상품의 소재 특성 및 측정 위치에 따라 약간의 차이가 있을 수 있습니다."
여성 시원한 여름 배색 돌핀팬츠 반바지,18560655.jpg,https://www.w-shopping.co.kr/display/goods/18560655,"**상품명**: 여성 시원한 여름 배색 돌핀팬츠 반바지  

**COMMENT**  
- 베이직한 느낌의 여성 배색 돌핀팬츠 반바지입니다.  
- 스포티한 느낌을 주는 제품이며 신축성이 좋아 시원하고 편안한 착용이 가능합니다.  

**COLOR**  
- 블랙  
- 화이트  
- 핑크  
- 그레이  

**TEXTURE**  
- 가죽  
- 데님  
- 면  
- 린넨  
- 폴리에스터  

신축성 있음 / 비침 없음 / 안감 없음  
*신축성과 비침은 최대한 객관적으로 기재하기 위해 노력하고 있으나 개인의 기준에 따라 차이가 있을 수 있는 점 양해 부탁드립니다.  

**PRODUCT DETAIL**  
측정하는 사람과 측정 위치에 따라 조금씩 오차가 있을 수 있습니다.  
- 허리  
- 밑위  
- 엉덩이  

**모델 사이즈**: 159cm / 45kg / 230mm (FREE 착용)  

**Detail Guide**  
- Color: 블랙 / 화이트 / 핑크 / 그레이  
- Texture: 면 + 폴리에스터  

**Size Info** (단면 측정, 단위 cm)  
- FREE(44-66): 허리 32, 엉덩이 49, 허벅지 22, 밑위 31  

**안감**  
- 전체 안감  
- 기모 안감  
- 안감 없음  

**신축성**  
- 좋음  
- 약간 있음  
- 없음  

**비침**  
- 없음  
- 약간 비침  
- 많이 비침  
- 밝은 색 비침  

**두께**  
- 가벼움  
- 적당함  
- 두꺼움  

**핏**  
- 슬림 레귤러  
- 루즈  
- 오버사이즈  

상품의 특성상 미세한 스크래치나 주름감이 있을 수 있으며, 로고, 바닥 색상, 디테일, 컬러, 내피, 굽 디자인은 이미지와 다르게 변형될 수 있습니다. 제품 색상은 사용자의 모니터 환경에 따라 다소 차이가 있을 수 있다는 점 확인 부탁드립니다."
[쉐바] 루체른니트베스트3종,18535360.jpg,https://www.w-shopping.co.kr/display/goods/18535360,"FASHION STYLE  
일링 하세요.  
CHECK POINT  
오투  

DETAIL VIEW  
~ CHECK  
연출 이미지는 상품의 정확한 컬러와 차이가 있을 수 있습니다.  
본 상품의 정확한 색상은 페이지 하단을 참고해주세요.  

PRODUCT INFO  
사이즈 정보  
사이즈: FREE  
총 길이: 90cm  
위의 실측 사이즈는 단면의 길이입니다. 참고해주세요.  
사이즈는 측정 방법에 따라 1~3cm 정도 오차가 있을 수 있습니다.  
모니터의 해상도에 따라 실제 색상과 다소 차이가 있을 수 있습니다.  
제품 컷의 색상이 실제 제품 색상과 가장 비슷합니다.  

상세 정보  
구성: 니트 3종  
색상: 오렌지 + 커파 + 블랙  
사이즈: FREE (55-77)  
소재: 폴리에스터 65% + 면 20% + 레이온 12% + 폴리우레탄 3%  
세탁 방법: 손세탁  
제조일자: 2024-08-29  
원산지: CHINA OEM  
ASBE RES: 한국어 쇼핑몰 고객센터 031-775-9620  

상품명: [쉐바] 루체른 니트 베스트 3종"
[헬리꽁땡] 집업 트레이닝 상하세트,18478085.jpg,https://www.w-shopping.co.kr/display/goods/18478085,"FLORESCENCE, READY FOR AUTUMN  
ZIP-UP TRAINING OUTER + PANTS SET  
2COLOR SET  
그린, 오렌지  

기본템으로 무조건 소장해야 하는 상하 MIE 2B 세트!  
코디 걱정할 필요 없는 상품이에요!  
상의는 집업으로 편리하게 착용할 수 있고,  
하의는 허리 밴딩으로 사이즈 구분 없이 착용 가능합니다.  
언제 어디서든 쉽게 착용할 수 있는 제품으로 추천드립니다.  
[해당 상품 주문 시 아우터와 함께 발송되는 세트 상품입니다.]  

COLOR GUIDE  
그린, 오렌지  

FABRIC VIEW  

상의 사이즈 정보  
1. 가슴둘레  
2. 소매  
3. 기장  

하의 사이즈 정보  
1. 허리둘레  
2. 하의 총장  

상세정보  
제조사: BEES  
제조일자: 2024.09  
원산지: 한국  
AS 및 담당자: 주플리공명 027765-787  

제품명: [헬리꽁땡] 집업 트레이닝 상하세트"
여성 라운드 니트티 긴팔 양모 스웨터 이너웨어 nt-20,18424413.jpg,https://www.w-shopping.co.kr/display/goods/18424413,"상품명: 여성 라운드 니트티 긴팔 양모 스웨터 이너웨어 nt-20

프리티글라라 인조양모 니트티
44부터 55까지 잘 맞아요.
66분들은 조금 작을 수 있어요.

모델: 민  
155cm / 45kg / 25사이즈 / 신발 230

사이즈(cm): 총장 55 / 가슴 45 / 소매 58 / 어깨 31  
소재: 인조 양모 (폴리에스터 100%)

프리티글라라의 배송은 2-5일 정도 소요됩니다.

극강의 부드러움  
‘SO SOFT’  
언제 어디서나 당신을 돋보이게 하는 옷입니다.

컬러: 화이트, 블랙, 카멜, 베이지, 아이보리, 오렌지

부드럽고 신축성이 좋아 쉽게 늘어나지 않아요. 몇 번 입고 나면 늘어나는 폴라니트와는 다르게 신축성과 내구성이 매우 높아 오랫동안 옷맵시와 라인을 유지해 줍니다. 부드럽고 따뜻한 터치감으로 편안하게 착용하기 좋은 LIES를 만나보세요.

상품 수령 후 7일 이내에 AS가 필요한 경우 교환/반품이 불가합니다. 상품이 불량이더라도 택 제거, 착용 흔적, 세탁, 수선을 했을 경우 교환, 반품이 불가능하니 착용 전 불량 및 오배송 꼭 확인 부탁드립니다. 새 상품의 경우 가공 방법 및 워싱 방법에 따라 석유 화학 냄새가 날 수 있습니다. 색상이 진한 경우 특성상 물빠짐 현상이 있을 수 있으니 착용 전 단독 세탁을 권장합니다.

사이즈는 재는 사람과 위치에 따라 3~5cm 정도 차이가 날 수 있습니다. 위 내용 외 배송 과정에서 생긴 구김 또는 재봉 실밥, 단추 구명 막힘과 같은 마감 처리처럼 대량 생산 시스템에 의해 불가피한 부분은 불량 사유로 인정되지 않으니 양해 부탁드립니다. 교환 및 반품 요청 후 꼭 택배 기사님에게 상품 전달 부탁드리며, 타 택배 이용 시 추가 운임이 청구될 수 있습니다.

사이즈: FREE (44 ~ 66)  
디자인: DESIGN BY KOREA  
첫 세탁 시에는 트라이크리넘을 반드시 사용해주세요. 데님 제품 및 원단 제품은 세탁 시 물빠짐 현상이 일어날 수 있으므로 주의 바랍니다. 

상품/배송/교환 문의: 02-756-1907  
제주도 지역의 배송비는 3,000원, 제주도 외 도서산간 지역일 경우 배송비 5,000원이 추가로 발생합니다. 셀러허브는 직접 판매하는 판매자가 아닌 중개 판매자로서, 실제 판매자가 상품의 배송을 진행합니다. 본 상품 구매 시, 제3자의 배송 관련 개인정보 제공 및 활용에 동의한 것으로 간주되며 실제 판매자 정보는 상세페이지 내에서 확인 가능합니다."
루시앙 에센셜 자켓/블라우스/팬츠 택1 (SD03370),18424084.jpg,https://www.w-shopping.co.kr/display/goods/18424084,"루시앙 에센셜 자켓/블라우스/팬츠 택1 (SD03370)

[상품구성]
자켓, 블라우스, 팬츠 중 택1  
디자이너 브랜드만이 누릴 수 있는 고객의 만족을 극대화시킨 아이템입니다.

[소재특성]
가디건
1. 베이직한 테일러드 카라로 단정한 넥라인을 표현했습니다.
2. 앞판 카라 부분 옆목에서 이어지는 프린세스 절개를 주었고, 카라 부분으로 두겹으로 힘을 줍니다.
3. 여러 가지 컬러가 보여지는 고급스러운 선염 단추가 포인트입니다.
4. 기본 소매 기장입니다.
5. 앞판 밑단에 사각 아웃포켓으로 활용성을 겸비했습니다.
6. 힙을 완전히 덮는 기장감의 일자로 떨어지는 형태입니다.

블라우스
1. 살짝 아치형 라운드 넥라인으로 안쪽으로 립을 한번 대주어 늘어짐을 최소화했습니다.
2. 드롭 숄더로 암홀라인 없이 어깨에서 소매 끝으로 이어져 있습니다.
3. 앞판 모티브의 다크 그레이 컬러 핫픽스로 포인트를 주었습니다.
4. 기본 소매 기장입니다.
5. 힙을 완전히 덮는 기장으로 뒷기장이 길어졌습니다.

팬츠
1. 허리는 안쪽에 5CM 6밴드로 되어 있습니다.
2. 양쪽으로 사선 절개가 있어 시선 분산 효과가 있습니다.
3. 9부의 복숭아 뼈 정도의 기장감으로 신발 선택이 용이합니다.

COLOR
블랙 / 그레이 / 와인

SIZE
55, 66, 77, 88, 99

FABRIC
겉감 표면: 폴리에스터 95%, 폴리우레탄 5%  
겉감 안감: 폴리에스터 82%, 레이온 18%

WASHING
단독 손세탁 권장

PRODUCTION
제조사: (주)선도  
제조국, 제조연월: 한국 / 2018년 10월

- 자켓 사이즈(07)
사이즈: 55, 66, 77, 88, 99  
어깨 너비: 37.5, 38.5, 39.5, 40.5, 41.5  
가슴 둘레: 94, 99, 104, 109, 114  
소매 기장: 56.5, 56.5, 57.5, 57.5, 57.5  
총 기장: 78, 78, 79, 79, 79  

- 블라우스 사이즈(070)
사이즈: 55, 66, 77, 88, 99  
어깨 너비: 36.5, 37.5, 38.5, 39.5, 40.5  
가슴 둘레: 92.5, 97.5, 102.5, 107.5, 112.5  
소매 기장: 54, 54.5, 55.5, 55.5, 55.5  
총 기장: 68, 68, 69, 69, 69  

- 팬츠 사이즈(00)
사이즈: 55, 66, 77, 88, 99  
허리 둘"
2SET 투버튼 재킷+솔리드 팬츠 여름정장 2종세트,18423641.jpg,https://www.w-shopping.co.kr/display/goods/18423641,"일자로 떨어지는 살짝 넉넉한 핏감의 얇은 투버튼 셋업 재킷입니다. 브랜드만의 고급 소재로 안감의 쾌적하고 우수한 착용감을 선사합니다. 깔끔하고 심플한 디자인으로 다양한 하의와 매치하기 좋으며, 오피스룩과 데일리룩으로 활용하기 좋은 아이템입니다.

PRODUCT INFO

▶ ITEM : 스트레이트 투버튼 셋업 재킷  
▶ NUMBER : TWSJKM60020  
▶ FABRIC :  
[겉감] 폴리에스터 96%, 폴리우레탄 4%  
[안감] 폴리에스터 100%  
▶ WASHING : 전문 손세탁(필링 주의)  
▶ 원산지 : 베트남  
▶ 색상 : 그레이(GR), 베이지(BE), 다크네이비(DN), 블랙(BK)  

솔리드 컬러에 깔끔한 디자인으로 베이직한 스트레이트 팬츠입니다. 브랜드만의 고급 원단을 사용하였으며, 특히 폴리에스터 소재를 활용하여 부드럽고 편한 착용감을 선사합니다. 단정한 디자인으로 중요한 자리에서도 활용 가능한 하의로 추천드립니다.

PRODUCT INFO

▶ ITEM : 솔리드 스트레이트 팬츠  
▶ NUMBER : TWSSLM60020  
▶ FABRIC : [겉감] 폴리에스터 96%, 폴리우레탄 4%  
▶ WASHING : 전문 손세탁(필링 주의)  
▶ 원산지 : 베트남  
▶ 색상 : 그레이(GR), 베이지(BE)  

SIZE INFO

실측 사이즈  
상의  
SIZE       44   55   66   77  
어깨너비 36.75 37 37.25 37.5  
팔길이     58.25 58.5 58.75 59  
총장      69.75 70 70.25 70.5  

사이즈 스펙은 실제 상품 사이즈입니다.  
실측 사이즈(단위: cm)는 측정 각도에 따라 1-3cm의 오차가 있을 수 있습니다.  
조명 및 모니터의 해상도에 따라 색상 차이가 있을 수 있습니다.  

SIZE INFO

실측 사이즈  
하의  
SIZE    44   55   66   77  
허리너비 32.75 35 37.25 39.5  
엉덩이너비 43 45.7 48.26 50.8  
허벅지너비 28.75 31 33.25 35  
밑단   21.625 22 22.375 22.75  
총장    96.5 97 97.5 98  

*사이즈 스펙은 실제 상품 사이즈입니다.  
실측 사이즈(단위: cm)는 측정 각도에 따라 1-3cm의 오차가 있을 수 있습니다.  
*모니터의 해상도에 따라 색상 차이가 있을 수 있습니다.  

2SET 투버튼 재킷+솔리드 팬츠 여름정장 2종세트 (택가격 396,000원)  
모델 키 : 175cm, 몸무게 : 49kg, 착용 사이즈: 55"
2SET 베이직 원버튼 재킷+백 슬릿 스커트 2종세트,18423643.jpg,https://www.w-shopping.co.kr/display/goods/18423643,"베이직한 디자인으로 활용도가 높은 원버튼 셋업 재킷입니다. 브랜드만의 고급 원단으로 쾌적한 안감의 착용감을 선사합니다. 모던한 컬러감으로 MAWSJKM21510 품번과 셋업으로 포멀하게 활용하기 좋습니다.

PRODUCT INFO

▶ ITEM : 베이직 원버튼 셋업 재킷

▶ NUMBER : MAWSJKM21510

▶ FABRIC : 겉감: 폴리에스터 96%, 폴리우레탄 4% / 안감: 폴리에스터 100%

▶ WASHING : 전문 손세탁(필링 주의)

▶ 원산지 : 베트남

▶ 색상 : 블랙(BK), 다크네이비(DN), 라이트베이지(LB)

베이직한 디자인으로 활용도가 높은 백 슬릿 셋업 스커트입니다. 브랜드만의 고급 원단으로 구김이 적고 쾌적한 착용감을 선사합니다. 모던한 컬러감으로 깔끔한 핏을 연출하며 MAWSJKM21510 품번과 셋업으로 착용 가능합니다.

PRODUCT INFO

▶ ITEM : 베이직 백 슬릿 셋업 스커트

▶ NUMBER : MAWSJKM21510

▶ FABRIC : 겉감: 폴리에스터 96%, 폴리우레탄 4% / 안감: 폴리에스터 100%

▶ WASHING : 전문 손세탁(필링 주의)

▶ 원산지 : 베트남

▶ 색상 : 블랙(BK), 다크네이비(DN), 라이트베이지(LB)

COLOR INFO

블랙 | 다크네이비 | 라이트베이지

SIZE INFO

상의

실측 사이즈

| SIZE       | 44  | 55  | 66  | 77  |
|------------|-----|-----|-----|-----|
| 어깨너비   | 38.75 | 39  | 39.25 | 39.5  |
| 팔길이     | 58.75 | 59  | 59.25 | 59.5  |
| 가슴너비   | 42.5  | 45  | 47.5  | 50    |
| 총장       | 56.75 | 57  | 57.25 | 57.5  |

사이즈 스펙은 실제 상품 사이즈입니다. 실측 사이즈(단위: cm)는 측정 각도에 따라 ±1-3cm의 오차가 있을 수 있습니다. 조명 및 모니터의 해상도에 따라 색상 차이가 있을 수 있습니다.

하의

실측 사이즈

| SIZE       | 44  | 55  | 66  | 77  |
|------------|-----|-----|-----|-----|
| 허리너비   | 32   | 34  | 37   | 39   |
| 엉덩이너비 | 44   | 46  | 48   | 51   |
| 앞밑위     |     |     |     |     |
| 밑단       | 83.2 | 87  | 91   | 97.2 |
| 총장       | 57   | 57  | 58   | 60   |

사이즈 스펙은 실제 상품 사이즈입니다. 실측 사이즈(단위: cm)는 측정 각도에 따라 ±1-3cm의 오차가 있을 수 있습니다. 모니터의 해상도에 따라 색상 차"
